Time,TPS,Latency
4.624795,9996.119557,0.000000
4.625351,9997.078689,0.000000
4.625664,9998.563808,0.000000
4.626620,9998.659298,0.000000
4.631105,9991.136113,0.000000
4.632224,9990.881089,0.000000
4.632337,9992.795932,0.000000
4.635069,9989.064436,0.000000
4.639306,9982.095384,0.000000
4.639326,9984.209270,0.000000
4.640862,9983.058822,1.000000
4.640885,9985.164468,0.000000
4.640921,9987.242473,0.000000
4.640967,9989.298296,0.000000
4.640998,9991.384935,0.000000
4.641772,9991.873703,0.000000
4.641948,9993.649218,0.000000
4.642356,9994.925348,0.000000
4.642672,9996.398445,0.000000
4.643426,9996.929080,1.000000
4.644181,9997.456495,0.000000
4.644251,9999.458918,0.000000
4.644258,10001.597941,0.000000
4.644308,10003.642719,0.000000
4.644324,10005.762230,0.000000
4.644493,10007.550249,0.000000
4.644544,10013.899820,0.000000
4.644536,10011.765349,0.000000
4.644555,10016.030241,0.000000
4.644519,10009.648380,0.000000
4.644594,10018.097921,0.000000
4.644603,10020.231903,0.000000
4.644710,10022.153427,0.000000
4.644773,10024.170447,0.000000
4.644832,10030.502536,0.000000
4.644781,10026.306224,0.000000
4.644817,10028.382801,0.000000
4.644843,10032.631437,0.000000
4.644956,10034.540782,0.000000
4.645016,10036.564911,0.000000
4.645037,10038.671741,0.000000
4.645051,10040.794945,0.000000
4.645146,10042.741750,0.000000
4.645205,10044.765870,0.000000
4.645223,10046.880689,0.000000
4.645254,10048.965565,0.000000
4.645357,10053.049297,0.000000
4.645343,10050.926631,0.000000
4.645472,10054.953065,0.000000
4.645567,10056.899494,0.000000
4.645591,10058.999576,0.000000
4.645693,10060.931165,0.000000
4.646059,10062.292134,0.000000
4.646278,10063.968850,0.000000
4.646628,10065.363708,0.000000
4.646660,10067.447107,0.000000
4.646703,10069.504925,0.000000
4.647292,10070.381043,1.000000
4.647356,10072.393039,0.000000
4.647488,10074.260102,0.000000
4.647504,10076.376841,0.000000
4.647550,10078.428237,0.000000
4.647690,10080.276798,0.000000
4.647740,10082.320121,0.000000
4.648214,10083.443162,0.000000
4.648299,10085.409918,0.000000
4.648541,10087.035729,0.000000
4.648936,10088.329798,0.000000
4.648978,10092.540315,1.000000
4.648966,10090.416890,1.000000
4.649127,10094.367440,0.000000
4.649173,10096.420022,0.000000
4.650166,10096.412857,1.000000
4.650520,10097.794610,0.000000
4.650544,10099.893779,0.000000
4.650660,10101.791641,0.000000
4.651169,10102.837416,0.000000
4.651607,10104.035103,0.000000
4.652766,10103.666913,0.000000
4.654170,10102.767784,1.000000
4.656699,10099.428439,0.000000
4.657777,10099.237695,0.000000
4.657868,10101.187112,0.000000
4.658091,10102.851327,0.000000
4.658163,10104.842752,1.000000
4.658816,10105.572881,0.000000
4.659440,10106.365527,0.000000
4.660048,10107.192931,0.000000
4.660646,10108.040906,0.000000
4.661841,10107.595192,0.000000
4.661959,10109.483564,1.000000
4.662520,10110.411491,0.000000
4.670594,10095.075790,1.000000
4.670797,10096.778366,0.000000
4.671736,10096.889847,1.000000
4.673608,10094.984881,0.000000
4.673622,10097.093860,0.000000
4.674812,10096.663069,0.000000
4.674969,10098.462955,0.000000
4.675233,10100.032098,0.000000
4.676214,10100.051024,1.000000
4.676586,10101.386375,1.000000
4.677222,10102.149839,1.000000
4.677237,10104.255004,1.000000
4.677446,10105.942880,0.000000
4.678021,10106.837822,0.000000
4.678722,10107.460788,0.000000
4.679534,10107.844342,0.000000
4.679557,10109.931705,0.000000
4.679682,10111.798104,0.000000
4.679814,10113.650356,0.000000
4.680339,10114.652040,0.000000
4.681243,10114.834074,0.000000
4.681373,10116.690304,0.000000
4.681461,10118.636940,0.000000
4.681675,10120.308783,0.000000
4.681712,10122.366304,0.000000
4.681754,10124.411719,0.000000
4.682098,10125.802487,0.000000
4.682607,10126.836472,0.000000
4.683057,10128.000082,0.000000
4.683348,10129.505374,0.000000
4.683600,10131.095377,0.000000
4.683738,10132.932645,0.000000
4.683855,10134.813803,0.000000
4.684112,10136.392981,0.000000
4.684155,10138.435417,0.000000
4.684396,10140.048929,0.000000
4.685283,10140.261794,0.000000
4.685363,10142.223681,0.000000
4.685652,10143.731766,0.000000
4.687230,10142.451322,0.000000
4.688068,10142.771508,0.000000
4.688374,10144.242897,0.000000
4.690098,10142.645566,0.000000
4.690200,10144.557365,0.000000
4.690398,10146.259428,0.000000
4.690614,10147.926188,0.000000
4.690698,10149.875799,0.000000
4.690907,10151.554281,0.000000
4.691428,10152.559182,0.000000
4.691462,10154.616144,0.000000
4.692215,10155.119629,0.000000
4.692528,10156.571327,0.000000
4.692582,10158.587008,0.000000
4.692705,10160.451798,0.000000
4.692720,10162.548839,0.000000
4.692728,10164.662289,0.000000
4.692766,10166.711914,0.000000
4.693087,10168.148041,0.000000
4.693543,10169.288939,0.000000
4.694326,10169.724134,0.000000
4.694436,10171.616472,0.000000
4.694521,10173.561992,0.000000
4.694711,10175.280585,0.000000
4.694944,10176.904836,0.000000
4.695159,10178.568670,0.000000
4.695233,10180.539333,0.000000
4.695261,10182.606443,0.000000
4.695645,10183.904265,0.000000
4.695792,10185.715028,0.000000
4.696149,10187.069666,0.000000
4.696296,10188.880769,0.000000
4.696409,10190.764630,0.000000
4.696536,10192.617655,0.000000
4.696639,10194.524844,0.000000
4.697035,10195.793910,0.000000
4.697083,10197.818970,0.000000
4.697340,10199.389170,0.000000
4.697866,10200.376989,0.000000
4.697872,10202.490685,0.000000
4.698999,10202.172212,0.000000
4.699226,10203.807489,0.000000
4.700675,10202.789843,0.000000
4.700711,10204.838229,0.000000
4.701050,10206.230703,0.000000
4.701677,10206.995901,0.000000
4.702816,10206.649840,0.000000
4.703496,10207.300309,0.000000
4.704139,10208.030697,0.000000
4.704336,10209.729555,0.000000
4.704705,10211.054950,0.000000
4.706216,10209.901298,0.000000
4.706993,10210.340232,0.000000
4.707518,10211.326250,0.000000
4.710176,10207.685965,0.000000
4.710236,10209.678702,0.000000
4.710336,10211.585393,0.000000
4.711790,10210.557824,0.000000
4.711978,10212.272511,0.000000
4.712515,10213.230903,0.000000
4.714170,10211.765442,0.000000
4.716047,10209.822904,0.000000
4.716350,10211.287171,0.000000
4.716372,10213.358371,0.000000
4.716484,10215.237325,0.000000
4.718640,10212.687590,0.000000
4.718654,10214.778250,0.000000
4.719244,10215.618920,0.000000
4.720012,10216.074910,0.000000
4.722321,10213.197858,0.000000
4.722790,10214.300840,0.000000
4.722859,10216.269875,1.000000
4.723513,10216.971176,0.000000
4.724495,10216.964177,0.000000
4.725516,10216.873671,0.000000
4.725535,10218.948302,0.000000
4.725931,10220.208912,0.000000
4.731678,10209.908081,0.000000
4.731774,10211.815208,0.000000
4.732301,10212.791045,0.000000
4.732823,10213.777632,0.000000
4.733509,10214.410546,0.000000
4.734216,10214.996797,0.000000
4.734268,10216.996497,0.000000
4.734276,10219.091578,0.000000
4.734748,10220.184357,0.000000
4.735160,10221.408053,0.000000
4.735170,10223.497963,0.000000
4.735195,10225.554752,0.000000
4.735251,10227.546363,0.000000
4.735309,10229.533337,0.000000
4.735517,10231.195723,0.000000
4.735538,10233.261864,0.000000
4.735579,10235.285841,0.000000
4.735594,10237.364998,0.000000
4.735761,10239.114415,0.000000
4.735912,10240.899206,0.000000
4.735941,10242.949450,0.000000
4.735968,10245.000933,0.000000
4.736150,10246.718841,1.000000
4.736202,10248.717645,0.000000
4.736241,10250.745444,0.000000
4.736356,10252.607972,0.000000
4.736378,10254.671576,0.000000
4.736921,10255.605971,0.000000
4.737284,10256.933114,0.000000
4.738067,10257.348464,0.000000
4.738843,10257.777029,0.000000
4.739507,10258.451291,0.000000
4.739914,10259.680176,0.000000
4.740358,10260.827679,0.000000
4.741647,10260.148904,0.000000
4.741975,10261.547499,0.000000
4.743297,10260.795662,0.000000
4.743355,10262.778950,1.000000
4.743488,10264.598629,0.000000
4.743600,10266.464919,0.000000
4.746247,10262.845659,0.000000
4.746791,10263.777177,0.000000
4.746893,10265.661111,0.000000
4.747428,10266.610830,0.000000
4.747659,10268.217603,0.000000
4.748805,10267.846421,0.000000
4.750987,10265.235232,0.000000
4.751260,10266.749842,1.000000
4.754833,10261.138149,0.000000
4.754941,10263.007981,0.000000
4.755136,10264.690191,0.000000
4.757207,10262.323551,0.000000
4.757718,10263.323808,0.000000
4.758601,10263.521716,1.000000
4.761549,10259.265481,0.000000
4.762435,10259.457698,0.000000
4.767047,10251.630648,0.000000
4.767164,10253.476277,0.000000
4.767272,10255.340910,0.000000
4.767803,10256.297319,0.000000
4.767829,10258.338243,0.000000
4.767845,10260.401470,0.000000
4.768126,10261.893335,0.000000
4.768278,10263.663228,0.000000
4.768550,10265.175217,0.000000
4.768689,10266.972566,1.000000
4.768760,10268.917854,1.000000
4.768913,10270.683966,0.000000
4.769003,10272.586565,0.000000
4.769235,10274.184253,0.000000
4.769319,10276.099586,0.000000
4.769600,10277.591322,0.000000
4.770666,10277.390501,0.000000
4.772079,10276.442915,0.000000
4.773637,10275.183681,0.000000
4.778662,10266.471811,0.000000
4.778933,10267.981696,0.000000
4.779017,10269.894416,0.000000
4.779906,10270.075635,0.000000
4.780576,10270.728524,0.000000
4.781652,10270.509377,0.000000
4.782889,10269.944079,0.000000
4.783043,10271.704136,0.000000
4.783112,10273.645484,0.000000
4.783331,10275.265531,0.000000
4.783877,10276.183223,0.000000
4.784936,10275.999512,0.000000
4.785103,10277.730518,0.000000
4.785598,10278.756862,0.000000
4.787167,10277.477979,0.000000
4.788192,10277.366546,0.000000
4.788287,10279.249820,0.000000
4.788300,10281.309709,0.000000
4.788487,10282.997531,0.000000
4.788698,10284.633048,0.000000
4.788756,10286.596709,0.000000
4.788964,10288.237707,1.000000
4.789817,10288.493902,1.000000
4.790004,10290.178940,0.000000
4.791445,10289.171548,0.000000
4.791746,10290.611246,0.000000
4.791950,10292.261963,0.000000
4.792097,10294.032116,0.000000
4.792716,10294.789277,0.000000
4.792879,10296.525234,0.000000
4.792935,10298.490708,0.000000
4.792998,10300.443512,0.000000
4.793734,10300.947385,0.000000
4.793786,10302.921502,0.000000
4.794330,10303.838075,0.000000
4.794450,10307.751581,0.000000
4.794436,10305.696288,0.000000
4.794481,10309.769680,0.000000
4.794565,10313.761877,0.000000
4.794551,10311.705485,0.000000
4.794604,10315.762854,0.000000
4.794642,10317.767208,0.000000
4.794700,10323.899753,1.000000
4.794749,10330.051184,0.000000
4.794714,10325.955418,0.000000
4.794666,10319.800763,0.000000
4.794744,10327.974811,1.000000
4.794767,10332.097382,0.000000
4.794690,10321.835735,0.000000
4.796720,10329.975572,1.000000
4.796843,10331.796385,1.000000
4.801666,10323.500666,0.000000
4.802435,10323.929961,0.000000
4.802740,10325.356659,0.000000
4.803288,10326.258949,1.000000
4.803372,10328.160506,0.000000
4.803466,10330.041475,0.000000
4.804097,10330.766311,0.000000
4.804452,10332.084106,0.000000
4.806154,10330.505251,0.000000
4.815953,10311.562426,0.000000
4.819825,10305.353320,0.000000
4.822444,10301.830803,0.000000
4.835123,10276.883929,0.000000
4.835418,10278.324586,0.000000
4.836498,10278.098444,0.000000
4.844451,10263.289480,0.000000
4.844512,10265.222941,0.000000
4.845888,10264.373214,0.000000
4.845958,10266.287461,0.000000
4.852020,10255.523235,0.000000
4.853021,10255.467588,0.000000
4.855923,10251.399105,0.000000
4.855968,10253.362283,0.000000
4.856050,10255.248519,0.000000
4.856564,10256.221859,0.000000
4.857920,10255.416901,0.000000
4.858639,10255.957630,0.000000
4.861114,10252.794171,0.000000
4.861152,10254.771940,0.000000
4.861177,10256.774646,0.000000
4.861273,10258.628996,0.000000
4.861762,10259.655799,0.000000
4.861862,10261.501249,0.000000
4.862556,10262.092698,0.000000
4.864934,10259.131984,0.000000
4.866721,10257.420079,0.000000
4.866959,10258.971921,0.000000
4.871354,10251.770363,0.000000
4.872815,10250.748107,0.000000
4.875398,10247.369048,0.000000
4.875461,10249.287196,0.000000
4.879279,10243.317035,0.000000
4.879325,10245.270018,0.000000
4.879377,10247.209750,0.000000
4.879492,10249.017463,0.000000
4.879563,10250.918486,0.000000
4.879577,10252.938696,0.000000
4.879653,10254.827895,0.000000
4.879706,10256.764767,0.000000
4.879797,10258.623024,0.000000
4.884637,10250.505995,0.000000
4.895859,10229.052059,0.000000
4.897733,10227.179833,0.000000
4.904670,10214.753728,0.000000
4.912669,10200.158604,1.000000
4.913481,10200.506677,1.000000
4.914067,10201.325158,0.000000
4.914184,10203.118417,0.000000
4.915210,10203.023725,0.000000
4.915590,10204.268892,0.000000
4.915820,10205.826053,0.000000
4.917671,10204.016356,0.000000
4.917745,10205.898166,0.000000
4.917966,10207.472383,0.000000
4.918099,10209.229476,0.000000
4.918389,10210.659489,0.000000
4.918961,10211.506911,0.000000
4.920092,10211.191086,0.000000
4.920109,10213.187588,0.000000
4.921331,10212.685111,0.000000
4.921854,10213.631571,0.000000
4.922002,10215.356322,0.000000
4.922139,10217.102681,0.000000
4.922479,10218.427522,0.000000
4.924754,10215.739386,0.000000
4.924774,10217.727930,0.000000
4.924850,10219.599559,0.000000
4.926750,10217.688628,0.000000
4.927882,10217.372139,0.000000
4.927955,10219.249680,0.000000
4.928084,10221.011793,0.000000
4.928146,10222.912106,0.000000
4.929290,10222.568069,0.000000
4.929573,10224.008914,0.000000
4.929648,10225.881994,0.000000
4.930112,10226.948969,0.000000
4.930149,10228.899429,0.000000
4.930530,10230.138568,0.000000
4.931614,10229.916441,0.000000
4.932487,10230.133399,0.000000
4.934345,10228.307306,0.000000
4.934894,10229.197190,0.000000
4.935542,10229.880551,0.000000
4.936036,10230.881017,0.000000
4.937547,10229.775264,0.000000
4.939686,10227.369864,1.000000
4.940912,10226.857852,1.000000
4.942096,10226.430243,1.000000
4.943425,10225.702976,1.000000
4.943713,10227.130903,1.000000
4.943974,10228.613229,1.000000
4.944939,10228.640258,1.000000
4.945024,10230.486673,1.000000
4.945132,10234.307106,1.000000
4.945117,10232.315523,1.000000
4.945518,10235.530001,1.000000
4.946190,10236.162347,1.000000
4.959894,10209.896214,1.000000
4.966866,10197.578246,1.000000
4.966946,10199.425768,1.000000
4.971095,10192.924789,1.000000
4.971216,10194.688612,1.000000
4.981594,10175.458745,1.000000
4.981945,10176.748238,1.000000
4.981999,10178.644137,1.000000
4.983132,10178.336702,1.000000
4.983827,10178.925685,1.000000
4.983962,10180.654704,1.000000
4.984189,10182.199083,1.000000
4.990088,10172.166065,1.000000
4.990096,10174.152536,1.000000
4.991006,10174.301617,1.000000
4.991169,10175.972803,1.000000
4.991184,10177.946519,1.000000
4.991228,10179.860225,1.000000
4.991240,10181.839430,1.000000
4.991284,10183.751466,1.000000
4.991301,10185.721883,1.000000
4.991319,10187.687268,1.000000
4.991369,10189.589863,1.000000
4.991394,10191.541171,1.000000
4.991409,10193.514836,1.000000
5.001050,10179.861974,1.000000
4.997187,10183.729876,1.000000
4.998112,10183.846184,1.000000
5.007737,10168.266470,1.000000
5.007759,10170.218532,1.000000
5.012747,10162.092590,1.000000
5.012976,10163.624125,1.000000
5.013435,10166.681533,1.000000
5.013319,10164.923439,1.000000
5.014061,10167.407808,1.000000
5.014238,10169.043395,1.000000
5.014483,10170.539253,1.000000
5.014790,10171.912076,1.000000
5.014805,10173.874395,1.000000
5.014902,10175.672848,1.000000
5.015097,10177.270917,1.000000
5.015452,10178.544649,1.000000
5.015483,10180.474716,1.000000
5.017691,10177.987565,1.000000
5.018272,10178.801906,1.000000
5.019521,10178.262029,1.000000
5.019634,10180.025161,1.000000
5.020512,10180.236681,1.000000
5.020555,10182.141471,1.000000
5.020918,10183.396403,1.000000
5.021057,10185.105765,1.000000
5.021438,10186.325112,1.000000
5.022995,10193.122594,1.000000
5.022982,10189.167022,1.000000
5.022952,10185.245732,1.000000
5.022988,10191.146205,1.000000
5.022973,10187.193241,1.000000
5.023065,10196.961754,1.000000
5.023533,10198.001237,1.000000
5.023607,10199.842125,1.000000
5.024016,10201.001613,1.000000
5.024976,10201.043576,1.000000
5.026155,10200.639604,1.000000
5.026476,10201.978652,1.000000
5.028244,10200.379247,1.000000
5.038368,10181.867487,1.000000
5.039580,10181.404511,1.000000
5.039766,10183.012801,1.000000
5.039987,10184.549827,1.000000
5.040938,10184.612130,1.000000
5.046692,10174.982031,1.000000
5.050446,10169.398146,1.000000
5.050624,10171.020452,1.000000
5.050641,10172.967002,1.000000
5.050715,10174.796278,1.000000
5.050864,10176.476653,1.000000
5.051852,10176.465641,1.000000
5.052013,10178.121160,1.000000
5.055245,10173.591562,1.000000
5.056478,10173.088689,1.000000
5.056551,10174.919707,1.000000
5.060104,10169.750698,1.000000
5.067662,10156.557819,1.000000
5.077911,10138.027897,1.000000
5.078112,10139.594439,1.000000
5.079381,10139.030303,1.000000
5.085260,10129.274927,1.000000
5.085384,10130.994691,1.000000
5.086997,10129.747708,1.000000
5.087082,10131.545540,1.000000
5.090872,10125.965638,1.000000
5.094051,10121.610979,1.000000
5.096549,10118.612211,1.000000
5.096671,10120.331652,1.000000
5.138149,10040.581168,1.000000
5.138255,10042.320628,1.000000
5.154878,10011.876534,1.000000
5.163719,9996.671891,1.000000
5.163782,9998.485283,1.000000
5.164421,9999.184081,1.000000
5.164493,10000.982267,1.000000
5.164539,10002.828260,1.000000
5.164649,10004.552422,1.000000
5.165789,10004.280485,1.000000
5.166676,10004.498783,1.000000
5.167982,10003.905376,1.000000
5.190729,9961.991371,1.000000
5.191916,9961.641244,1.000000
5.195267,9957.139195,1.000000
5.196024,9957.613984,1.000000
5.196092,9959.407236,1.000000
5.196188,9961.147963,1.000000
5.197008,9961.500525,1.000000
5.198265,9961.015040,1.000000
5.198487,9962.513294,1.000000
5.198722,9963.987941,1.000000
5.198798,9965.765802,1.000000
5.198922,9967.451503,1.000000
5.198955,9969.311140,1.000000
5.199186,9970.791421,1.000000
5.199314,9972.469125,1.000000
5.199581,9973.879947,1.000000
5.204469,9966.434616,1.000000
5.205575,9966.238438,1.000000
5.206439,9966.504139,1.000000
5.208379,9964.713347,1.000000
5.208926,9965.586235,1.000000
5.208997,9967.370235,1.000000
5.209041,9969.206021,1.000000
5.210531,9968.273706,1.000000
5.212783,9965.886661,1.000000
5.213096,9967.205907,1.000000
5.213234,9968.860977,1.000000
5.215389,9966.658207,1.000000
5.217243,9965.033892,1.000000
5.217781,9965.923090,1.000000
5.218030,9967.362446,1.000000
5.218458,9968.461868,1.000000
5.218658,9969.995879,1.000000
5.219810,9969.710745,1.000000
5.220124,9971.027905,1.000000
5.221408,9970.491115,1.000000
5.221862,9971.538727,1.000000
5.222384,9972.456705,1.000000
5.222992,9973.210677,1.000000
5.223672,9973.826841,1.000000
5.224258,9974.621756,1.000000
5.224279,9976.495640,1.000000
5.236823,9954.508281,0.000000
5.236837,9956.391853,1.000000
5.236872,9958.234135,1.000000
5.236896,9960.098897,0.000000
5.236922,9961.958173,1.000000
5.236973,9963.770659,1.000000
5.237008,9965.614825,0.000000
5.237086,9967.375938,1.000000
5.237202,9969.063158,1.000000
5.237238,9970.904827,1.000000
5.237321,9972.655867,1.000000
5.237344,9974.520563,1.000000
5.237430,9978.177034,1.000000
5.237382,9976.358179,1.000000
5.237463,9980.023167,0.000000
5.237519,9981.824808,1.000000
5.237523,9983.727437,1.000000
5.237561,9985.564050,1.000000
5.237579,9987.439408,1.000000
5.237608,9989.293377,1.000000
5.237635,9991.150029,1.000000
5.237658,9993.016279,1.000000
5.237696,9994.852618,1.000000
5.237709,9996.736486,1.000000
5.237902,9998.277856,1.000000
5.237965,10000.065944,1.000000
5.238026,10001.859796,1.000000
5.238078,10003.670079,1.000000
5.239678,10002.522340,1.000000
5.240007,10003.803986,1.000000
5.240257,10005.235032,1.000000
5.241485,10004.798736,1.000000
5.243411,10003.030232,1.000000
5.244038,10003.740516,1.000000
5.244794,10004.205360,1.000000
5.244922,10005.867818,1.000000
5.245321,10007.013471,1.000000
5.246103,10007.428848,1.000000
5.246675,10008.243871,1.000000
5.247111,10009.317586,1.000000
5.248823,10007.958451,1.000000
5.249805,10007.990851,1.000000
5.249931,10009.655127,1.000000
5.250250,10010.952098,1.000000
5.250466,10012.444530,1.000000
5.250851,10013.615094,1.000000
5.250935,10015.359009,1.000000
5.251063,10017.018934,1.000000
5.251413,10018.256516,1.000000
5.251814,10019.395362,1.000000
5.252276,10020.417416,1.000000
5.252369,10022.144690,0.000000
5.252713,10023.391880,1.000000
5.252803,10025.124126,1.000000
5.252928,10026.788869,0.000000
5.252953,10028.645318,1.000000
5.252980,10030.496736,1.000000
5.253006,10032.351478,1.000000
5.253042,10034.185587,1.000000
5.253121,10035.938236,1.000000
5.253157,10037.773396,1.000000
5.253226,10039.545861,1.000000
5.253394,10041.127856,1.000000
5.253560,10042.714052,1.000000
5.253616,10044.511091,1.000000
5.253641,10046.365381,0.000000
5.254039,10047.508530,1.000000
5.254109,10049.277542,1.000000
5.254343,10050.732552,1.000000
5.254457,10052.418515,1.000000
5.254524,10054.192344,1.000000
5.254585,10055.979522,1.000000
5.254688,10057.686030,1.000000
5.254909,10059.165549,1.000000
5.255114,10060.676134,1.000000
5.255289,10062.244757,1.000000
5.255460,10063.818703,1.000000
5.257939,10062.877930,1.000000
5.257903,10061.045887,1.000000
5.258082,10064.506809,1.000000
5.258128,10066.319383,1.000000
5.258253,10067.981776,1.000000
5.258405,10069.593107,1.000000
5.258428,10071.451889,1.000000
5.259018,10072.223486,1.000000
5.259115,10073.937416,0.000000
5.259412,10075.271649,1.000000
5.259452,10078.997542,1.000000
5.259464,10080.874282,1.000000
5.259570,10084.474186,1.000000
5.259507,10082.693583,1.000000
5.259434,10077.129333,1.000000
5.259849,10085.841107,1.000000
5.259874,10087.693715,1.000000
5.259914,10089.518814,1.000000
5.259923,10091.402078,1.000000
5.262252,10088.836090,1.000000
5.262341,10090.566556,1.000000
5.262475,10092.209944,1.000000
5.263550,10092.048700,1.000000
5.263711,10093.639658,1.000000
5.264359,10094.295501,1.000000
5.265742,10093.544431,1.000000
5.266013,10094.922848,1.000000
5.266111,10096.634799,0.000000
5.266182,10098.398062,1.000000
5.266828,10099.057165,0.000000
5.266887,10100.843729,0.000000
5.266963,10102.596525,1.000000
5.267031,10104.363499,1.000000
5.267316,10105.715361,0.000000
5.267456,10107.345217,1.000000
5.268591,10107.066655,1.000000
5.269094,10107.999191,0.000000
5.269190,10109.714056,0.000000
5.269263,10111.470517,1.000000
5.269288,10113.321053,1.000000
5.269634,10114.554925,1.000000
5.269885,10115.970591,1.000000
5.270262,10117.144481,1.000000
5.271436,10116.787990,1.000000
5.271591,10118.387088,1.000000
5.273326,10116.954651,1.000000
5.273505,10118.507520,0.000000
5.274256,10118.962271,1.000000
5.274405,10120.572362,1.000000
5.274551,10122.188198,1.000000
5.274665,10123.865606,0.000000
5.274980,10125.156072,1.000000
5.276077,10124.947560,1.000000
5.279698,10119.896530,1.000000
5.279991,10121.228733,0.000000
5.281425,10120.374389,0.000000
5.281503,10122.117928,0.000000
5.281627,10123.773560,0.000000
5.281829,10125.280706,0.000000
5.282884,10125.151976,1.000000
5.283994,10124.916552,0.000000
5.284144,10126.522469,0.000000
5.284270,10128.172220,1.000000
5.285305,10128.080581,1.000000
5.286852,10127.009737,0.000000
5.287094,10128.437923,0.000000
5.288232,10128.148289,0.000000
5.288397,10129.722740,1.000000
5.288633,10131.162756,0.000000
5.288791,10132.750884,0.000000
5.289909,10132.498965,1.000000
5.290267,10133.704904,1.000000
5.290824,10134.527249,1.000000
5.290893,10136.284961,0.000000
5.291289,10137.415782,1.000000
5.292200,10137.559981,1.000000
5.292718,10138.458879,1.000000
5.292862,10140.072224,1.000000
5.292938,10141.816255,1.000000
5.293220,10143.164274,1.000000
5.293527,10144.464878,1.000000
5.293958,10145.528804,1.000000
5.294747,10145.904030,1.000000
5.294947,10147.410112,1.000000
5.294975,10149.245354,1.000000
5.295721,10149.704441,1.000000
5.295793,10151.454740,1.000000
5.295861,10153.212661,1.000000
5.296622,10153.640920,1.000000
5.297090,10154.631272,0.000000
5.297821,10155.118890,1.000000
5.298379,10155.937011,1.000000
5.298799,10157.018121,1.000000
5.299052,10158.419909,1.000000
5.301552,10155.516724,1.000000
5.301580,10157.349637,1.000000
5.301762,10158.887358,1.000000
5.302177,10159.978242,1.000000
5.302423,10161.392333,1.000000
5.303996,10164.034815,0.000000
5.303910,10162.313259,0.000000
5.303885,10160.476546,0.000000
5.304514,10164.926657,0.000000
5.304926,10166.023450,0.000000
5.305018,10167.730879,0.000000
5.308988,10162.011087,0.000000
5.327407,10128.754073,0.000000
5.327674,10169.540439,1.000000
5.327426,10130.596139,1.000000
5.327453,10134.299251,1.000000
5.327456,10136.170217,1.000000
5.327460,10138.038722,0.000000
5.327466,10139.905955,1.000000
5.327469,10141.775881,1.000000
5.327496,10143.602649,1.000000
5.327499,10145.473434,1.000000
5.327508,10147.332631,1.000000
5.327512,10149.202457,0.000000
5.327515,10151.073631,0.000000
5.327519,10152.944485,0.000000
5.327540,10154.781265,1.000000
5.327548,10156.643291,1.000000
5.351473,10156.081943,1.000000
5.327556,10158.503881,1.000000
5.327563,10160.368438,0.000000
5.327573,10162.225440,1.000000
5.327582,10164.084900,0.000000
5.327586,10165.955087,1.000000
5.327607,10167.792905,1.000000
5.327439,10132.448175,0.000000
5.329728,10167.499103,1.000000
5.330653,10167.609461,1.000000
5.331882,10167.142449,1.000000
5.333452,10166.023884,0.000000
5.335865,10163.301004,0.000000
5.335939,10165.032951,1.000000
5.335978,10166.833045,1.000000
5.335997,10168.672019,0.000000
5.336533,10169.523999,1.000000
5.336660,10171.156615,0.000000
5.337049,10172.287934,0.000000
5.337482,10173.336178,0.000000
5.340175,10170.078934,0.000000
5.341061,10170.264795,1.000000
5.347573,10159.748708,0.000000
5.350725,10155.633430,1.000000
5.377948,10107.943968,1.000000
5.385755,10095.148288,1.000000
5.386085,10096.388044,1.000000
5.386098,10098.219604,1.000000
5.386215,10099.856061,0.000000
5.386377,10101.410241,1.000000
5.386386,10103.248565,0.000000
5.386417,10105.046706,1.000000
5.386445,10106.851627,0.000000
5.386960,10107.742127,1.000000
5.387084,10109.365758,0.000000
5.387135,10111.125389,1.000000
5.388702,10110.041419,1.000000
5.388780,10111.751023,0.000000
5.389355,10112.527692,1.000000
5.389449,10114.207261,1.000000
5.390962,10113.221897,0.000000
5.390968,10115.066220,1.000000
5.391027,10116.811236,1.000000
5.392132,10116.591632,0.000000
5.392245,10118.235003,0.000000
5.393687,10117.383995,1.000000
5.393877,10118.881798,1.000000
5.395564,10117.571202,0.000000
5.395622,10119.314549,0.000000
5.395678,10121.062936,0.000000
5.395970,10122.369647,0.000000
5.396155,10123.875241,1.000000
5.396214,10125.616998,1.000000
5.398410,10123.351838,0.000000
5.399332,10123.473830,0.000000
5.400104,10123.879173,1.000000
5.400407,10125.162162,1.000000
5.403559,10121.107453,0.000000
5.407539,10115.507491,0.000000
5.408443,10115.665373,0.000000
5.409914,10114.763532,0.000000
5.410243,10115.996092,0.000000
5.410935,10116.551255,0.000000
5.411029,10118.222964,0.000000
5.411327,10119.514512,0.000000
5.420094,10106.835862,0.000000
5.420106,10108.658934,0.000000
5.420085,10105.006646,0.000000
5.420176,10110.373654,0.000000
5.420191,10112.188841,0.000000
5.420262,10113.902864,0.000000
5.420378,10115.531310,0.000000
5.420575,10117.007882,0.000000
5.420967,10118.121459,0.000000
5.421171,10119.584941,0.000000
5.421337,10121.119412,0.000000
5.421952,10121.815750,0.000000
5.421969,10123.628286,0.000000
5.422273,10124.906116,0.000000
5.422477,10126.368681,0.000000
5.422608,10127.967711,0.000000
5.422776,10129.498326,0.000000
5.422952,10131.014058,1.000000
5.423917,10131.054577,0.000000
5.424290,10132.201555,0.000000
5.424496,10133.660420,0.000000
